age_category,pixel_0,pixel_1,pixel_2,pixel_3,pixel_4,pixel_5,pixel_6,pixel_7,pixel_8,pixel_9,pixel_10,pixel_11,pixel_12,pixel_13,pixel_14,pixel_15,pixel_16,pixel_17
0,0.031879488525770557,0.03058328954175571,0.02049395690942393,0.02010860045471681,0.026309336135004052,0.03829041863589804,0.051742862145673744,0.09066386407109252,0.09868628480999522,0.09483272026292405,0.057102820106600005,0.040042038884566755,0.029252058152767487,0.02126466981883816,0.020984410579051167,0.025573655630563193,0.034541951303746994,0.2676475739965792
0,0.032653061223379146,0.034931972787927486,0.01877551020344301,0.016190476189925494,0.021122448978873387,0.027482993196344115,0.04921768707315586,0.08724489795621616,0.10785714285347424,0.09629251700352746,0.057108843535472485,0.034863945577045447,0.0248979591828266,0.01935374149594035,0.019523809523145447,0.027244897958256974,0.03704081632527072,0.288197278901762
0,0.04090011112356772,0.04025188294726967,0.02373749845586685,0.017224348684491162,0.01994073342326396,0.026639091245010522,0.03725768613294056,0.06136560068954915,0.0746388442994617,0.076614396836751,0.04096184714035801,0.03432522533540174,0.02352142239710083,0.02373749845586685,0.025589578959575577,0.03528213359565125,0.052876898380884156,0.3451352018661213
0,0.035655960804448286,0.034805389220372705,0.024156232987746454,0.019461077843649255,0.022897387043314597,0.030824714206898994,0.044672019595649426,0.07716385410733656,0.09948285247347977,0.09121529667626513,0.05287152966613801,0.03779940119631875,0.026946107783514354,0.02398611867093134,0.02381600435411622,0.02851115949821342,0.04004491017827828,0.2856899836593056
0,0.05054644808586232,0.0506395926462171,0.024528067560092893,0.015151515151044724,0.014561599602131098,0.017728514654193724,0.025769995031490002,0.037816691504041954,0.04523720814563968,0.049211376054110426,0.03166915052062627,0.031265524092422205,0.02238574267193288,0.028160705413929437,0.029775211126745676,0.04678961748488607,0.08510307997748687,0.3936599602460985
0,0.029239766080905283,0.028711137541589483,0.019559255954684666,0.01919582383390505,0.02540720917086572,0.03588066210606004,0.05917335711966256,0.10040638318629509,0.12270789968868048,0.10860012554569003,0.06099051772356063,0.037103115603227835,0.026860937653984177,0.02071563088443798,0.02031915947995113,0.023028380743944612,0.029504080350563185,0.23259655729895276
0,0.05203349282123759,0.04708266879163069,0.025418660286236752,0.016547049441236476,0.016015417330674662,0.02040138224280963,0.030701754384944786,0.045554226473765475,0.05459197235331632,0.05452551833949609,0.03648325358730452,0.031864699626798755,0.022228867622865866,0.02734582668702333,0.0302365762882032,0.04023790536814733,0.07851541732859797,0.37021531099248356
0,0.04476127320790004,0.03739316239178481,0.026562039492095416,0.021551724137137056,0.023393751841165863,0.03113026819808686,0.04487179487014177,0.06896551723883858,0.07854406129978839,0.0757441791896646,0.043692897139563334,0.029177718831816322,0.025346301207436403,0.022435897435070885,0.027151488357384634,0.03208812260418184,0.05201886236177355,0.3151709401593291
0,0.0693502824834269,0.05144774011117769,0.03040254237180782,0.018820621468261984,0.016313559321457855,0.017690677965477023,0.026165254236364222,0.04374999999845516,0.05762711864203294,0.04844632768190514,0.02976694915149128,0.02231638418000295,0.018290960451331533,0.02175141242861047,0.03227401129829541,0.04473870056339199,0.07443502824595921,0.37641242936523966
0,0.05419969406013768,0.03845084132810281,0.026004728131483634,0.024370741203435867,0.02162425253714281,0.028507857042535535,0.039493811707707764,0.06282158253153867,0.08003059379502049,0.07352941176214958,0.04491725768165355,0.030524266443105123,0.02419691280683504,0.026352384924685286,0.027777777776812063,0.02986371853602198,0.0563899318573081,0.3109442358395583
0,0.043092386653724966,0.03863701168952677,0.024878813800082732,0.020067008838748682,0.020601653834452463,0.0299044767596983,0.04376960364828309,0.07032363843490434,0.0825491873366642,0.08001853435699963,0.044874536639404244,0.03179355574451834,0.027445109779460894,0.024201596805524608,0.0261976047894854,0.033504419730770445,0.04658540062565635,0.31155546049645155
0,0.04444307843482779,0.04309073026668642,0.023635357756834417,0.0176112613714774,0.019240226210374963,0.02243668551689093,0.0318109171369618,0.05268010818623432,0.06356036390264444,0.06946151954544315,0.040908532086276476,0.03414679124556962,0.024465207769102985,0.022313744774332622,0.026462994835675466,0.040109417259647485,0.060486845338686784,0.3631362183315977
0,0.03984971667775777,0.03171963537719513,0.022942843064087743,0.02343557526412184,0.026730721851849878,0.035846267552480715,0.05198324710359746,0.08086967233059653,0.09060113328126998,0.08157797486814554,0.051120965753537785,0.03433727518987628,0.02802414387693939,0.025930032026794468,0.023066026114096267,0.026638334564343485,0.04924242424090779,0.27608401083160616
0,0.04029204975526325,0.03853434288674505,0.026433207138100556,0.023120605732047033,0.021633315304839328,0.02934018388218834,0.043401838830333904,0.07166035694728028,0.09018388317704895,0.08545159545411535,0.04776230394646558,0.032010546240129445,0.024405083828271865,0.02261357490458986,0.025588155759005266,0.03194294212980182,0.04620740940893025,0.2994186046410418
0,0.05367472735724119,0.04349612770527909,0.025857436382934806,0.02038880986184957,0.019946262050894698,0.02595226805671085,0.038153943415895245,0.057341552076581585,0.06884779516140832,0.06812075232912532,0.03967125019631196,0.02974553500775263,0.023771139559861827,0.022917654495877425,0.02822822822733592,0.03565670933979274,0.05743638375035763,0.34079342499317866
0,0.05764885698904675,0.0488437001578667,0.02684742158337163,0.019670388090787135,0.018208399786742144,0.02119883040865235,0.028973950025618887,0.045786815522136266,0.06163609781826036,0.056419457733372556,0.035220627324720206,0.03063530037112456,0.022627591705787226,0.029638490163821155,0.03196438064752909,0.04143407761691141,0.0659556087165751,0.35729000530444943
0,0.056446547462147875,0.045140488252370485,0.03178258866748534,0.02177463255216387,0.0194296721234693,0.022360872659337512,0.03479753779009265,0.05037477492356372,0.07072568150116303,0.05988023951845064,0.03839872701987359,0.027972027970856662,0.0219840040190116,0.024915204554879812,0.029730748292377592,0.039068715713786326,0.06528202336312205,0.3399355135739736
0,0.05454001495723141,0.04439790575783402,0.02737471952049739,0.017830964846138192,0.016634255796061804,0.0203141361250467,0.032101720268299126,0.05280478683462065,0.0680329094968427,0.06483171278788835,0.03548242333476492,0.027793567688024125,0.020583395661313886,0.02504113687284843,0.028122662676795133,0.04056843679758958,0.06629768137423193,0.3572475691740539
0,0.08977965306778582,0.058468957201176446,0.031980443371777495,0.017781796262213455,0.014165159734305634,0.013227513227070272,0.01697809925601172,0.02079566003546997,0.027660571963443153,0.02896657959852098,0.019188266023066496,0.01851851851789838,0.01751389726014621,0.024010448060276926,0.037104011786313576,0.048523206749429934,0.08944477931520177,0.42589243853640435
0,0.0375698324011852,0.03857541899333588,0.0236592178764341,0.019581005586045225,0.022234636870887302,0.029162011172369776,0.043212290501586245,0.07167597765162916,0.08474860334958803,0.08365921787475812,0.04879888268020115,0.034636871507412376,0.025949720669666207,0.022346368714459598,0.02435754189876096,0.03192737430078415,0.04639664804339674,0.3115083798795668
