age_category,pixel_0,pixel_1,pixel_2,pixel_3,pixel_4,pixel_5,pixel_6,pixel_7,pixel_8,pixel_9,pixel_10,pixel_11,pixel_12,pixel_13,pixel_14,pixel_15,pixel_16,pixel_17,pixel_18,pixel_19,pixel_20,pixel_21,pixel_22,pixel_23,pixel_24,pixel_25
3,0.027752802252959514,0.01660372834572308,0.013037223520558736,0.011209015164802223,0.011448780195065372,0.01339687106595346,0.016304022057894142,0.018971408019571676,0.025355151950328024,0.03416651681249876,0.046604327757399616,0.06731403224637912,0.07801354672187216,0.07792363483552348,0.048882095544899536,0.03557513636529476,0.024306179942926748,0.021968470897861043,0.01585446262615074,0.01381645986891397,0.012437810944900863,0.012228016543420607,0.012947311634210054,0.013516753581085034,0.03164898399473569,0.29871725707910096
3,0.050109890098876946,0.03626373625576621,0.024175824170510805,0.01538461538123415,0.01164835164579157,0.011208791206327737,0.016923076919357564,0.014945054941770317,0.018681318677212896,0.021098901094263975,0.023736263731046973,0.03494505493737471,0.053846153834319524,0.040879120870136454,0.023736263731046973,0.017582417578553312,0.011208791206327737,0.00923076922874049,0.003956043955174495,0.004395604394638328,0.004615384614370245,0.00791208791034899,0.014505494502306484,0.020659340654800143,0.05472527471324719,0.4536263735266755
3,0.02246264638559646,0.018172028536662305,0.010701305693812245,0.008732669269007162,0.010070332480733694,0.00869060438813526,0.009363642482085715,0.013082177951161983,0.016396890563867977,0.023472203526522142,0.036386121954196514,0.05720823798578874,0.07304987212214759,0.07869497913515704,0.04435321039133503,0.03352571005490707,0.02099878853125422,0.019534930676911977,0.01280454973740742,0.01304011307029008,0.011845470453528021,0.011458473549506508,0.015993067707497702,0.0173896217524449,0.05555929465561012,0.3570130569360192
3,0.04315533358668489,0.026699961581079526,0.017671917017692922,0.013510052502656546,0.011973364066335423,0.011909335381488709,0.012933794339036126,0.016199257266218514,0.018824433344933767,0.020809322575181883,0.030861826096115902,0.04943014470166281,0.05372006658639262,0.05179920604099121,0.033294916120291014,0.02401075681751756,0.01523882699351781,0.012997823023882839,0.010052503520934017,0.010692790369401153,0.012165450120875563,0.0137661672420434,0.016199257266218514,0.020489179150948316,0.035728006144466126,0.4158663080794041
3,0.019245719657876234,0.015602683010565702,0.010558478421981888,0.008452206613487214,0.01064284982489727,0.012110309582746922,0.013580782604986408,0.019221613542757553,0.024530985397646848,0.03215755756831927,0.0439846202984217,0.06275123091831417,0.07013975520218962,0.07473498339668802,0.05032151531024473,0.040618803974975984,0.0284512423688222,0.02286163692567825,0.01678689591577086,0.01504824236283606,0.012526140068544153,0.01085377833218572,0.013930321274207269,0.014963870959920678,0.03526121988984933,0.3206625565730727
3,0.03281785550339195,0.01675977653586053,0.015059509351063085,0.012576579493898562,0.012819474806012483,0.013062370118126403,0.014924567510999796,0.019188729656999737,0.024154589371328784,0.03084770463846793,0.04525949315722723,0.06809165249593578,0.07478476776307492,0.07257172158603697,0.04801230669451833,0.03478800636831598,0.02431651957940473,0.017704369416303555,0.014789625670936507,0.01360213747837956,0.012684532965949194,0.012765498069987167,0.013952986262544112,0.012657544597936535,0.02809489110117683,0.31371278977913497
3,0.028621367707480416,0.018396329473052298,0.01308717500517616,0.0115577889444711,0.011448547082992167,0.012191391741048909,0.013393052217317172,0.01787196853795342,0.023006336027463267,0.030172602140481262,0.043347170634840566,0.0642997596664999,0.07509285558061847,0.07408783045501229,0.04476731483406669,0.03185492680725683,0.022984487655167477,0.01734760760285454,0.013458597334204531,0.013065326632880373,0.011535940572175312,0.012235088485640483,0.014114048503078128,0.017172820624488248,0.0322263491362852,0.3326633165756464
3,0.04018323955384239,0.024996265496937894,0.018821889159048852,0.013942140117813966,0.012000199172832734,0.011203505451814793,0.012547926106032569,0.01598366777792244,0.018224368868285396,0.024398745206174438,0.03211671562853574,0.052034058653984264,0.057859881488927956,0.056366080762019315,0.03619977094875269,0.02753572673268258,0.01727829507457659,0.01339441318461413,0.011701439027451006,0.011153712094251172,0.010207638300542367,0.012249165960650841,0.01638201463843141,0.01807498879559453,0.03415824328864421,0.40098590845984233
3,0.031075900842548534,0.02090467671809597,0.01694352159425138,0.013161257346967511,0.012420138001215943,0.012113467927111847,0.011832353692516423,0.014950166112574747,0.01962688474266223,0.027395859953299365,0.037643751596277954,0.055788397647437045,0.06672629695714985,0.06894965499440456,0.04334270380671243,0.031561461793213355,0.020776897520552597,0.016227958088008487,0.013595706618614983,0.013007922309915463,0.01288014311237209,0.013544594939597634,0.01625351392751716,0.01666240735965596,0.033427038077346614,0.359187324294424
3,0.036299578282373374,0.021886510434960416,0.015053648640631311,0.01313190626097625,0.01174398120900315,0.010836491751943816,0.013932632252499192,0.016548337158140802,0.01921742379655061,0.02567661346150234,0.0387017562569422,0.05839961564840657,0.08049965301443977,0.0677414188828409,0.03992953611061071,0.029947152082958034,0.020018149788073553,0.016067901563227037,0.012224416803916916,0.013558960123121818,0.0110500186830166,0.011263545614089385,0.015267175571704095,0.016548337158140802,0.030587732876176388,0.3538675065203722
3,0.027968319071212493,0.017573014637664485,0.013011809631107707,0.01336539141456172,0.013506824127943327,0.015875822077085218,0.015840463898739818,0.01951771444666156,0.024715366663435562,0.033660985784822114,0.04805176437140048,0.07510077080563253,0.09178983098466198,0.0741814581686521,0.04232373947944545,0.029524078918410152,0.01972986351673397,0.013825047733051939,0.01074888621700202,0.010607453503620414,0.011102468000456034,0.01230464606419968,0.015204016688522594,0.014815076726723178,0.03185771868920664,0.30379746834368865
3,0.049448529410249735,0.026348039214879042,0.019791666666060304,0.018811274509227597,0.01587009803872947,0.014185049019173251,0.013204656862340543,0.014920343136797784,0.015716911764224357,0.01930147058764395,0.02533700980314531,0.036397058822414306,0.04543504901821584,0.04359681372415451,0.029227941175575124,0.026194852940373933,0.019332107842544972,0.015808823528927426,0.014368872548579385,0.01531862745051107,0.016482843136749914,0.017524509803384665,0.018627450979821464,0.018933823528831686,0.04721200980247512,0.40260416665433196
3,0.015899416600022753,0.013386853785965103,0.008841996703796437,0.007396135607578152,0.008705499327580026,0.009721646461635532,0.01143039139352987,0.016344296937320684,0.02220357319786961,0.03324469429626379,0.049922651486557924,0.07359230761415936,0.08498225534066214,0.08876879366607297,0.05581226049737716,0.04099976744870732,0.02697592590706563,0.022420957908140193,0.014837770340561773,0.013614349412992456,0.010732738137312656,0.01015136042379831,0.011895493564341346,0.01341213107785703,0.03270376024977653,0.30200297260799974
3,0.03368637018917481,0.020821781079893235,0.014777642231135944,0.012823000997936911,0.01354386159457769,0.01244870799583497,0.012545746922305845,0.015886658533660218,0.018284906287868958,0.02457857380469421,0.03597371631313112,0.052941665741752506,0.0646972385485098,0.062354441609427276,0.04092270156314569,0.03074747698748548,0.023414106687043724,0.01882555173534954,0.016080736386601964,0.014957857380296138,0.015082621714330119,0.013987468115587398,0.016649107241645655,0.01676000887189808,0.0369025174664952,0.3603055339863549
3,0.028008058922151996,0.018347260296291783,0.013409518776407676,0.01154341579397656,0.011394788122809479,0.011659015093773177,0.013145291805443979,0.017207781484010837,0.022162037189580177,0.031641179772902844,0.04470390064992067,0.06245665026154413,0.07015226079086184,0.07249727515816466,0.046834230603315485,0.03354031112670442,0.023417115301657743,0.017075667998528988,0.014004029461075998,0.012765465534683664,0.012468210192349503,0.01215444066433011,0.014846252931022786,0.015027908973560327,0.033986194140205664,0.33555173893821133
3,0.028049337596222038,0.019034566772680537,0.014070351758365452,0.0112075529157543,0.011420740063608322,0.014192172985710608,0.014801279122436386,0.01866910309064507,0.023298309729760977,0.03042485152945257,0.039043703364122315,0.05293132328147004,0.05944875894443585,0.06088015836574143,0.043398812241711625,0.033774935281444346,0.024455611389539954,0.021227348864893334,0.015806304248033917,0.013735343383166275,0.012425765189205854,0.01279122887124132,0.01519719811130814,0.015349474645489585,0.030607583370470304,0.3637581848526341
3,0.04159132007045247,0.022513562385962315,0.0176763110299423,0.014285714285068458,0.01442133815486341,0.014511754068060047,0.014195298371871822,0.016274864375394445,0.018670886075105295,0.023191681734937086,0.03277576853378048,0.05393309222179326,0.05994575044936954,0.05822784809863346,0.0353526220598846,0.02495479204227148,0.01871609403170361,0.015415913200026405,0.011482820975972748,0.01315551537011051,0.013336347196503782,0.015506329113223041,0.01745027124695071,0.019168173597686793,0.03901446654434835,0.3742314647208756
3,0.018048035540567938,0.01590607088300603,0.01089823684565064,0.009192598322036527,0.009926419547312366,0.010541242736056989,0.011661807580059283,0.015261498185128603,0.020090835167687168,0.029749509132804296,0.04575474504625301,0.07181531504658957,0.08489518256197918,0.08493484857415626,0.04974117927004878,0.03603657206287027,0.02336328117229564,0.018633109220179758,0.013188949048876571,0.011651891077015015,0.011612225064837943,0.010600741754322598,0.014061601316772164,0.015608575791677987,0.033517780289626174,0.3233077487522728
3,0.026609627124496636,0.019642330299575128,0.012663686085687952,0.011222567687047835,0.011052356852562782,0.010859451240146388,0.012096316637404441,0.015840954996075608,0.020311826248549672,0.028913147084527687,0.04082790549848141,0.058972380454588066,0.06815241812781526,0.07102330753612983,0.04409595352059443,0.033179765335619685,0.022263577150644948,0.019301908630605023,0.013662256314666929,0.013299139867765482,0.012175748360164133,0.012709075641550632,0.015727481106418906,0.017123209949196343,0.03819531125844592,0.35007829697989157
3,0.018030933700597298,0.019329819728022512,0.010316224471423323,0.006427052763945518,0.008190094028836805,0.008676708390696395,0.00785695035033293,0.010439749655587681,0.013565311133685821,0.020055998083412976,0.029795771695402633,0.04490701922484239,0.05176079535226477,0.0653822542969344,0.03620410852235355,0.03674687069519694,0.022174642151201657,0.02570072468098423,0.014444960172432004,0.017184973348441393,0.012861591902688875,0.012169102233888687,0.020231927891162214,0.023290111996079797,0.07437713361653898,0.389879169909303
3,0.023294805935657557,0.018015125570454923,0.012467893835394052,0.010256135844565922,0.011023116438159548,0.011843607305724821,0.012878139269176688,0.0172481449768613,0.023045091323789863,0.02930579337847271,0.03993650114084017,0.06433718607191179,0.07662671232740036,0.07473601598040211,0.04696418378911665,0.03517408675736348,0.024186643835185026,0.02086900684894283,0.015767694063645695,0.014661815068231632,0.012681934931280645,0.011629566209838228,0.01375214041071361,0.01599957191752284,0.03217751141495117,0.3311215753365596
3,0.023333333332662836,0.016609195401821576,0.010114942528444974,0.01034482758590963,0.012298850574359229,0.012643678160556216,0.01442528735590732,0.02066091953963618,0.02589080459695716,0.03724137930927467,0.052844827584688364,0.07528735631967565,0.09505747126163627,0.08318965517002329,0.05249999999849138,0.03721264367709159,0.025660919539492504,0.02103448275801625,0.014999999999568966,0.015258620689216707,0.01318965517203478,0.011436781608866759,0.011293103447951347,0.012212643677809982,0.020948275861467004,0.27431034481970373
3,0.03650568181645333,0.024763257574585074,0.017803030302187356,0.012263257575176928,0.01401515151448792,0.013162878787255545,0.014867424241720292,0.016382575756800067,0.018134469696111058,0.02343749999889027,0.031202651513674115,0.04895833333101523,0.06155303030011586,0.062026515148578286,0.036268939392222116,0.0303030303015955,0.02196969696865674,0.017850378787033598,0.014725378787181564,0.014251893938719134,0.014441287878104106,0.014393939393257862,0.015719696968952666,0.016808712120416253,0.03551136363468223,0.3726799242247784
3,0.028763534080284293,0.02273340268903916,0.014584055792883596,0.012233653141982938,0.011328170153521208,0.01082726467054238,0.011193310985026909,0.014218009478399067,0.017319770353767968,0.024486571879465062,0.03226987246113609,0.04261549724419883,0.048375910298455366,0.06010865795745947,0.03652756906645614,0.03223134127013772,0.022560012329546488,0.02192424767807336,0.015797788309332296,0.015219820444356725,0.013601510422425123,0.013851963163914538,0.017955535005241097,0.0182252533422297,0.03918622124534377,0.4018610565175151
3,0.04321728691106008,0.02109415194468409,0.019121934486441266,0.014320013718545702,0.013291030696853796,0.013205282111712803,0.011661807579174944,0.015091750984814632,0.019807923167569207,0.02495283827602874,0.032069970842731096,0.04879094494522458,0.05950951808784861,0.06173898130151441,0.03841536614316452,0.03472817698210185,0.021694392040671036,0.016892471272775468,0.01500600239967364,0.016806722687634477,0.013719773622558757,0.014062767963122726,0.014062767963122726,0.016034985421365548,0.03181272508730812,0.3688904132765486
3,0.02683013503829572,0.019219379293437,0.014273868751057987,0.012289741766989761,0.012970859985401241,0.012526652451654624,0.01270433546515327,0.01480691779155393,0.02058161573025996,0.024994077232143034,0.04045249940652534,0.0663349917061616,0.08413290689160942,0.07945392086947839,0.051409618572275245,0.03547737502856321,0.02348377161740453,0.01856787491060863,0.014036958066393124,0.012911632314235026,0.012260127931406654,0.011667851219744497,0.01300047382098435,0.012793176971902595,0.031479507224843654,0.32133972991230336
3,0.028481536677668458,0.02016062261922171,0.015731081304526183,0.0129781420762341,0.012750455373142275,0.012522768670050448,0.013267925152896425,0.016496936578562327,0.021775128332054663,0.02794336810672414,0.037899486669194,0.05830849478269771,0.06673290279709528,0.06429044543665569,0.045972015233358754,0.03324225865140664,0.024672959098677907,0.019104984268523244,0.015337804271913027,0.01376469614146041,0.013164431196945594,0.012936744493853769,0.015255009107152363,0.016289948666660666,0.029909753269789913,0.35101010100283553
3,0.020386198163330604,0.01509971509923711,0.0119025007910129,0.010351377017716006,0.010193099081665302,0.011079455523549242,0.01326369104104895,0.019056663500504695,0.025894270337895084,0.03732193732075587,0.04925609369897892,0.0749920861008233,0.08942703386864745,0.09066160176984293,0.05083887305948595,0.036973725861444325,0.026242481797206632,0.019309908198185823,0.014213358657353169,0.013706869261990919,0.01098448876191882,0.009085153529310379,0.01006647673282474,0.01282051282010698,0.026147515035576212,0.2907249129379321
3,0.028628117912672977,0.015751538710084566,0.014050858438044588,0.014374797537480773,0.016723356008393125,0.015711046322655044,0.018586005830151197,0.019881762227895942,0.024173955295425414,0.03660511823628907,0.05130385487320603,0.07482993196975907,0.09021703919297792,0.08057985098475139,0.047052154193106085,0.03255587949333674,0.021218011013070213,0.01688532555811122,0.012066731453997946,0.014212827987762681,0.012026239066568422,0.013686426951178879,0.013362487851742691,0.012755102040299842,0.027899254938941558,0.2748623258716042
3,0.026393697625912146,0.018616087108770735,0.012368909628873277,0.01058758592978605,0.011691504841896445,0.012945958151112802,0.014350945857435122,0.019218224697194586,0.024236037934060012,0.034522555069634135,0.0496512619787834,0.0743389031041613,0.08495157810013168,0.07825279742891633,0.046439861507189525,0.03153695619369921,0.022705604896816056,0.015906467960863403,0.012444176827426259,0.011189723518209902,0.010462140598864415,0.011616237643343463,0.013021225349665783,0.014200411460329158,0.027547794670391194,0.31080335189144453
3,0.04492058735323763,0.02187593646955535,0.01965837578634015,0.01798022175579892,0.016601738087854336,0.016391968834036683,0.01645190290655601,0.017515732693774114,0.02130656278062172,0.02463290380544452,0.03324842673009817,0.047692538207256635,0.055558885225418665,0.05248726400880301,0.034686844470562084,0.026400958944764748,0.021021875936154902,0.018264908600265736,0.016616721605984167,0.017965238237669087,0.01799520527392875,0.018115073418967412,0.01792028768327959,0.017470782139384616,0.04390170812040903,0.3433173509088505
3,0.041353383456627604,0.020896396835226226,0.016746411482435972,0.018699345766101976,0.018015818766818875,0.01708817498207752,0.017869348695543925,0.020017576407576527,0.02177521726287593,0.026950493114590836,0.035592227319812896,0.05219216873097392,0.057611561368147074,0.05307098915862362,0.035543403962721244,0.02992871789718149,0.02143345376323438,0.01723464505335247,0.013328776486020467,0.015477004198053071,0.013670539985662018,0.016258177911519473,0.018748169123193624,0.017039351624985873,0.0356898740339962,0.34776877256382344
3,0.02832067261493028,0.01722103399892245,0.015082233202482401,0.01427096393486721,0.013717825797856855,0.014824102071877569,0.01416033630746514,0.020171104062977684,0.02356368463664121,0.031934508443397944,0.04598421712346101,0.07330924109177266,0.08319197580635769,0.08050003687290729,0.04620547237826516,0.029426948888950994,0.01980234530497078,0.01500848145088102,0.01419721218326583,0.01345969466725202,0.013238439412447877,0.012759053027038902,0.012832804778640282,0.014602846817073425,0.027325023968311636,0.3048897411201088
3,0.03480461952085095,0.0208432210085096,0.016848599904411937,0.014356905552351015,0.015345673152375191,0.013724094288335544,0.01404049992034328,0.015859832304387762,0.02021040974449413,0.026063913936637245,0.037256763168910904,0.05984021515346305,0.06885777566568352,0.06411169118556749,0.0366635026088964,0.028911564624706867,0.021278278752520238,0.016215788640396463,0.013882297104339412,0.015029267520367455,0.013961398512341346,0.014238253440348115,0.014910615408364554,0.01495016611236552,0.03642619838489059,0.3513684543445907
3,0.03012501092726528,0.021837573214250918,0.014074656875477974,0.011347145729422616,0.01060407378258061,0.010420491301596115,0.010219424774803573,0.012973161989571002,0.016225194509867775,0.0208672086719043,0.028988547949742212,0.0426960398632512,0.04875426173573954,0.05496984002050031,0.03332459131013791,0.028769997377141622,0.019765713785997327,0.020167846839582414,0.013445231226388276,0.013620071684468748,0.013331584928635969,0.013593845615756677,0.018620508785570238,0.0213480199316256,0.06057347670197943,0.4093364804580004
3,0.038214990136182694,0.025542406310377592,0.016124260354234504,0.012426035502345856,0.013609467454950223,0.012771203155188796,0.013214990137415434,0.01553254437793232,0.017998027612524753,0.024161735699005833,0.030818540432405398,0.04408284023451268,0.0543392504904172,0.054437869819800894,0.03392504930799186,0.028106508874353724,0.020118343194274243,0.017850098618449207,0.014990138066321984,0.016765285995228536,0.015433925048548623,0.014497041419403498,0.01730769230683887,0.018639053253518785,0.0398422090710137,0.38925049307745313
3,0.031712638304009465,0.01654978962106047,0.014991429016440837,0.01452392083505495,0.014492753622962557,0.01502259622853323,0.014882343774117464,0.018419822346604022,0.0239831697050961,0.030076359669158854,0.042309490415422944,0.061539660276429174,0.07265077138736714,0.06945613214789689,0.0437743493837654,0.031323048152854555,0.022237805827922116,0.01771856007452519,0.014212248714131024,0.013495402836005994,0.013433068411821208,0.01363565529042176,0.014710924107609305,0.016004363409443598,0.034065762816985104,0.32477793360877705
3,0.027155655094234475,0.02078667413141144,0.014837625979323992,0.0118980963041749,0.012877939529224596,0.011373180290755418,0.01039333706570572,0.015467525195427368,0.01924692049204763,0.02792553191391638,0.04083846584403561,0.06508958566401563,0.08073208286391614,0.07968225083707718,0.04612262037912505,0.0327547592373756,0.02320128779314105,0.019456886897415423,0.01532754759184884,0.012912933930119228,0.012003079506858794,0.010533314669284248,0.012737961925646068,0.015012597983797152,0.027155655094234475,0.33447648375089317
3,0.03379270892887001,0.022466066877919123,0.014894170263509345,0.011368245878502593,0.012200322429536635,0.010941806646097648,0.011565864059373179,0.015102189401267854,0.01727598939084429,0.022112434343729656,0.030974049612242198,0.04571220552243266,0.05481304279936749,0.056445993030771795,0.034572780695464427,0.02973633574257906,0.021020333870497475,0.019085755889343328,0.014623745384423282,0.014935774091061046,0.014727754953302537,0.014166103281354559,0.018170471683205885,0.020375474543446095,0.04967497009673228,0.38924541057372464
3,0.025178727113332914,0.01865736704381317,0.014821272885272144,0.013321708805115198,0.014123801220082867,0.014507410635936968,0.01506538796808839,0.019773321708116014,0.021865736703683844,0.030967741934403915,0.044289450739519114,0.07058413251715487,0.08781168264733002,0.07578029642281499,0.05035745422666583,0.03309503051323121,0.02392327811599221,0.019773321708116014,0.01694856146409944,0.015762859633277667,0.013635571054450372,0.012728857889704312,0.012205754140812354,0.011333914559325756,0.027166521359122352,0.29632083695566447
3,0.027869564395916438,0.017352391382010304,0.013651554917511913,0.012575291251815954,0.012707463982690896,0.013821491285779697,0.014992164044957759,0.019127282339473816,0.022544891523525897,0.03070183720037949,0.04267291025390999,0.06174354713729455,0.07295934744296824,0.07530069296132436,0.045278601234016,0.0342327372966101,0.024055437019239526,0.019316100526438017,0.015332036781493325,0.014992164044957759,0.013915900379261797,0.013198391268797825,0.014369064027975886,0.01452011857754725,0.03060742810689739,0.322161590598324
