age_category,pixel_0,pixel_1,pixel_2,pixel_3,pixel_4,pixel_5,pixel_6,pixel_7,pixel_8,pixel_9,pixel_10,pixel_11,pixel_12,pixel_13,pixel_14,pixel_15,pixel_16,pixel_17
0,0.08663508469399099,0.07884725810799428,0.021066609244147768,0.009187482055369385,0.005096181452587705,0.005455067470375572,0.005383290266817998,0.0062087281077300915,0.007823715187775492,0.008756818834023945,0.005993396497057372,0.005993396497057372,0.005706287682827079,0.009941142692723904,0.022035601492175007,0.0715618719469006,0.08649153028687584,0.557816537447681
0,0.08853435012079289,0.08154391597827466,0.018161749949221963,0.009164492607894693,0.0049501638903956735,0.0043481169307529564,0.005819787276546264,0.008729680914819396,0.009833433674164378,0.010535821793747548,0.005953575489800201,0.007157669409085635,0.005284634423530516,0.009766539567537409,0.019800655561582694,0.07411867014268116,0.08498896246956356,0.5513077797661613
0,0.08896160019480918,0.08269539449059465,0.018767749104248433,0.007686134090391217,0.003642424990627163,0.004753673292852399,0.004630201259271817,0.006327941721004817,0.008025682182737817,0.01030991480397858,0.005093221385198999,0.006019261637053363,0.00447586121729609,0.008457834300269853,0.01660698851658825,0.07791085318934711,0.10590813680374404,0.5397271267891182
0,0.08123182206736589,0.07787852865430697,0.021214713429556383,0.0101967493580771,0.006603934986942552,0.006022241231616005,0.005543199315464732,0.011223267749829829,0.012215568861857465,0.013515825491410921,0.007596236098970189,0.008793840889348372,0.005953806672165824,0.011736526945706193,0.020838323352580384,0.06942686056220952,0.08992301111753899,0.5400855431808353
0,0.09490911323707599,0.08247359370908641,0.015567428149853617,0.004912797838218103,0.0025792188650645043,0.0019344141487983783,0.0031933185948417675,0.004329403094929704,0.005004912797684693,0.007184966838393977,0.0031626136083529044,0.008904446081770313,0.004360108081418567,0.009979120608880523,0.01823876197438471,0.0829034635199305,0.10774379758942079,0.5426185212311896
0,0.07655502392090129,0.07343168527135062,0.024255715044382783,0.01229399255674196,0.0077751196169665365,0.00760898458241597,0.009702286017753114,0.01475279106809035,0.016414141413596022,0.017410951620899423,0.011164274321798104,0.009934875066123908,0.008672248803539598,0.01229399255674196,0.0230595427956187,0.06539074959910318,0.08426368952404759,0.5250199361867018
0,0.09021939043319038,0.0826326852311274,0.019607199158578323,0.006535733052859441,0.004302417235801943,0.0032186022069358054,0.0046308460324280465,0.005583289542643744,0.006864161849485544,0.008571991591941277,0.005353389385005472,0.009721492380132635,0.005681818181631574,0.011692065159889251,0.02282580136551413,0.0742905937968244,0.11058197582400874,0.527686547539159
0,0.08999780492829451,0.07649813418905034,0.022279944390785105,0.010572912855397201,0.004353552352222376,0.00523157971737647,0.0057437623470496905,0.008999780492829451,0.010902173117329985,0.010646081802493376,0.006475451818011435,0.007097387868328917,0.005634008926405428,0.01071925074958955,0.022170190970140842,0.07166898368070282,0.09640008779920978,0.5346089119581983
0,0.10258915485719208,0.0777793286315242,0.02484472049602747,0.00854909623809934,0.00328006141380138,0.0037685811988356277,0.005059669202140426,0.007990787912345915,0.008444413427020573,0.009875078511763728,0.004326889524589054,0.005443506176095907,0.005059669202140426,0.011375532137226061,0.02449577779243158,0.06232116686222621,0.1294926373044353,0.5053039290772104
0,0.09901648059213794,0.07579080276196867,0.023292131843989497,0.009436469962472207,0.005382775119438371,0.005416002126348485,0.007044125464944042,0.009104199893371072,0.01329080276404536,0.012725943646573434,0.007243487506404722,0.00654572036129234,0.006977671451123815,0.012161084529101505,0.024920255182585054,0.06648724082713692,0.10144205209657622,0.5137227538372633
0,0.09196453700774118,0.07191106107261783,0.02610470025238866,0.010941457922497134,0.006508584294733022,0.006086405853993583,0.007423304249668474,0.009886011820648535,0.010026737967561683,0.01171545173051944,0.008795384182071651,0.008478750351517073,0.00756403039658162,0.01160990712033458,0.02198846045517913,0.06019560934209838,0.1165916127175418,0.5122079932271246
0,0.08895958083499403,0.0813248502963576,0.020434131735762195,0.009281437125401144,0.006025449101570904,0.005351796406985337,0.0064371257482620835,0.00916916167630355,0.011264970059458645,0.010890718562466664,0.006923652694351659,0.006137724550668498,0.005988023951871706,0.010067365269084305,0.021444610777640545,0.0691616766441182,0.10063622754114385,0.5305014969861339
0,0.09252010316818328,0.08566226672475612,0.016234258837316516,0.006402670307801467,0.003095129722254737,0.0031558185403381634,0.0036716734940472865,0.005977848581217483,0.0076164466694699905,0.00907297830347222,0.004551661356256967,0.007282658170011147,0.004399939311048401,0.008981945076347081,0.01668942497294221,0.07834926414570326,0.09889242906694302,0.5474434835215463
0,0.08514696685162142,0.07201375859687262,0.024734208879776915,0.012914321450502992,0.007066916822793405,0.007379612257430281,0.00794246403977666,0.010381488429944293,0.011225766103463859,0.010756722951508545,0.007692307692067157,0.006785490931620216,0.007442151344357656,0.01147592245117336,0.02257661038078247,0.06275797373162108,0.10956848029676146,0.5221388367566561
0,0.08678500985887627,0.07720484643289642,0.023457311918024186,0.011341222879284968,0.006375035220964531,0.00531839954898146,0.007290786136683193,0.009897154127574768,0.01155255001368158,0.01285573400912737,0.008065652296137446,0.008065652296137446,0.0073964497038815,0.010319808396367997,0.02208368554444619,0.07072414764473359,0.0917864187062628,0.5294801352307171
0,0.0942886544862912,0.08309750449951449,0.023443529713678815,0.009390275276260926,0.005048880884838922,0.003987651144713543,0.004180602006554521,0.006496012348646257,0.009133007460472955,0.008393362490082538,0.005434782608520878,0.00681759711838122,0.0057242089012823445,0.010901723694015252,0.02209287368079197,0.0682081296607857,0.10795600720002714,0.5254051967929828
0,0.09322849274764512,0.08287714408669662,0.021167180915657502,0.007299027901950863,0.004478948939833484,0.004213529743398907,0.0056733353237890805,0.00786304369437434,0.009588268471199089,0.01038452606050282,0.006204173716658234,0.008460236886352137,0.00613781891754959,0.012474702232425111,0.023058292690253862,0.07265850502396541,0.09565044291511063,0.5285823296994598
0,0.09426647622549413,0.07859620485294445,0.023913487042484655,0.009181799632353323,0.005917159763072142,0.004856151805555758,0.00726382370915063,0.009385839624183398,0.010528463578431811,0.013997143439543067,0.007631095694444762,0.007998367679738895,0.005672311772876053,0.010528463578431811,0.02199551111928196,0.06545602937908769,0.11377269944444919,0.5090389716176683
0,0.09507853402856908,0.07928197456756075,0.02091249065008489,0.00837696335053472,0.0039192221390001725,0.00427823485402309,0.0054151084515956585,0.007838444278000345,0.010082273746893574,0.011877337322008158,0.005923709797878124,0.0063126402391529505,0.005056095736572742,0.009154824233084374,0.0203141361250467,0.07147344801581232,0.11042632759579876,0.5242782348384659
